country,total residential space,total residential water,electricity residential,total services space,total services water,total road,total rail,electricity rail,total domestic aviation,total international aviation,total domestic navigation,total international navigation,services electricity,agriculture electricity,agriculture oil,residential oil,residential biomass,residential gas,agriculture biomass,services oil,services biomass,services gas,residential heat oil,residential heat biomass,residential heat gas,other electricity,other oil,other gas,other biomass,other heat
SZ,0.0277997347703948,0.0277997347703948,0.0389653156466791,0.0080430596329414,0.0080430596329414,0.0159742837558802,-0.0517622908317099,-0.0517622908317099,0.0006662824191465,0.068,-0.0005156807812637,0.0003880582332387,0.0407555322096473,0.0361566011611753,0.0652959078757968,0.0556045760866454,0.0298840200666172,-0.0020893918420782,-0.0004228473917083,-0.0080710544440947,-0.0004228473917083,-8.939184207829021e-05,0.0556045760866454,0.0298840200666172,-0.0020893918420782,0.0233754630189444,0.0016454882345465,-8.939184207829021e-05,0.0298840200666172,-7.438216850502721e-05
ET,0.0006588044819646,0.0006588044819646,0.07,0.019299050964069,0.019299050964069,0.056543378785208,0.001634890342971,0.001634890342971,-0.072,0.068,-5.05822886108509e-05,-7.42000353313732e-05,0.0352368273692341,-0.0003106335984168,0.051552416996006,0.0216756852925571,0.017113729390924,-0.0368130012375871,-0.000157573106149,0.052284773256586,0.0244876044680433,-0.0348130012375872,0.0216756852925571,0.017113729390924,-0.0368130012375871,0.0521161343106092,0.0468852585559538,-0.0348130012375872,0.0172123629881049,-0.0297676176210567
FO,0.023864125419826,0.023864125419826,0.0109418099929663,-0.0024772137444673,-0.0024772137444673,0.0226951167446527,0.0017557596331074,0.0017557596331074,-0.0039746075040902,0.0329795954860238,-0.0001813130107548,0.0699325245762456,0.0039886198525932,0.07,0.0227986287964017,0.0036699605818406,0.07,-0.0020775843223624,-9.171515857686607e-05,-0.0137281753495235,-9.171515857686607e-05,-7.758432236243396e-05,0.0036699605818406,0.07,-0.0020775843223624,0.0345050343857376,0.0153065805172637,-7.758432236243396e-05,0.07,-7.709209568296238e-05
FK,-0.0214919929701987,-0.0214919929701987,0.0048058823626031,-0.0170395393664759,-0.0170395393664759,-0.0332986539152253,0.002,0.002,0.0160453495899206,-0.072,-2.722009266759029e-05,-0.000163040356421,0.002,0.0082252954681458,0.0001248237948909,-0.0623134617818681,-8.643983748043982e-05,-0.0020760772912477,-8.208017465621831e-05,-0.07,-8.208017465621831e-05,-7.607729124775586e-05,-0.0623134617818681,-8.643983748043982e-05,-0.0020760772912477,0.0193436170433796,-0.0696009220825176,-7.607729124775586e-05,-8.498661653903265e-05,-9.191120127000074e-05
FJ,-0.0074810674882614,-0.0074810674882614,0.0290554903684624,-0.0308495483728416,-0.0308495483728416,0.033159777991793,0.0030368911810878,0.0030368911810878,0.066115211820725,0.0679999999999999,-0.0149985911797434,0.0223703090415119,0.0073797953921358,0.0002410068128062,0.0010611166970104,0.0335480072208218,-0.0191772621569489,-0.0368139475286573,-0.025964041354845,-0.07,-0.025964041354845,-0.0348139475286573,0.0335480072208218,-0.0191772621569489,-0.0368139475286573,0.0073365287267563,0.0146521785884318,-0.0348139475286573,-0.0191772621569488,-0.0297720709062582
FI,-0.0402121543285388,-0.0402121543285388,0.0201335902772499,-0.0095150180985177,-0.0095150180985177,-0.011292844863327,-0.049432650615085,-0.049432650615085,-0.0190354357764359,-0.0015294910124075,-0.0509067246004469,0.07,0.0083503530411805,0.0172092022382394,-0.0273069436089392,-0.070588498879761,-0.0067911087863296,-0.0432568553195257,-0.0200919967004109,-0.0189115592531533,0.0073786343165022,-0.0348775004986005,-0.070588498879761,-0.0067911087863296,-0.0432568553195257,0.0014253700001343,-0.03584701743449,-0.039759357847421,-0.003638720017507,-0.0028043202391657
FR,-0.0399808966749506,-0.0399808966749506,0.0022550257513682,-0.0150027203682072,-0.0150027203682072,0.0149285988935889,-0.0246917916572025,-0.0246917916572025,0.0032144069591758,-0.0025416980466395,-0.0115530816532103,-0.0580399005217086,-0.0051921941379025,-0.0126558985320073,0.0030129967012187,-0.0520498536239805,-0.0198359330471456,-0.0480569033537258,-0.0541446199731812,-0.0360513616454983,0.0033918245004929,-0.0221591501899208,-0.0520498536239805,-0.0198359330471456,-0.0480569033537258,-0.0035434858791716,-0.0256482177721589,-0.0318363973351321,-0.0159255676417914,0.0206132011694401
GF,0.0213368513309243,0.0213368513309243,0.07,0.0201461298094989,0.0201461298094989,0.0360491383924846,-0.0006319582748184,-0.0006319582748184,0.0329657237970638,0.0351331395030601,0.0073148765300199,0.0042662790061201,0.072,0.07,0.0233902389435257,0.0316840208625907,0.0343962585663641,-0.0020697254361817,0.0029515114366759,0.0057027332375015,0.0029515114366759,-6.972543618177784e-05,0.0316840208625907,0.0343962585663641,-0.0020697254361817,0.0472861830636375,0.018101791484857,-6.972543618177784e-05,0.0476505038122253,-7.462305502831112e-05
PF,0.0064236970049984,0.0064236970049984,0.0125608820221186,-0.0003823109842323,-0.0003823109842323,0.0071101171063295,-0.0010809792176122,-0.0010809792176122,0.013793836604844,-0.0020463079790246,-0.0072025981900001,-4.6307979024606816e-05,0.0025751622791109,0.000270711590155,-0.0019445986215155,0.0160669241176809,0.0052900924228484,-0.002085925525534,0.0009078225639737,-0.0049263032544799,0.0009078225639737,-8.592552553404742e-05,0.0160669241176809,0.0052900924228484,-0.002085925525534,0.0070655648656035,0.008123169995663,-8.592552553404742e-05,0.0052900924228484,0.0172125162473669
GA,-0.0383918247300081,-0.0383918247300081,0.0382784689618174,0.0126810954766112,0.0126810954766112,-0.0466589491026001,0.0026866453138799,0.0026866453138799,-0.02803469752737,-0.0215962296116611,-0.0021800561831865,-0.0207909271497529,0.0251945561389641,-0.07,-0.07,-0.0537065524298177,-0.0593212296059395,-0.002147692154267,-0.0010431765409695,-0.0177792551724835,0.0434567730942312,-0.000147692154267,-0.0537065524298177,-0.0593212296059395,-0.002147692154267,0.0314757019914532,-0.0042551671416842,0.016429908809658,-0.0268101196317084,-6.618076010755924e-05
