country,year,total residential space,total residential water,electricity residential,total services space,total services water,total road,total rail,electricity rail,total domestic aviation,total international aviation,total domestic navigation,total international navigation,services electricity,agriculture electricity,agriculture oil,residential oil,residential biomass,residential gas,agriculture biomass,services oil,services biomass,services gas,residential heat oil,residential heat biomass,residential heat gas,other electricity,other oil,other gas,other biomass,other heat
IL,2025,0.067,0.067,0.06,0.06525,0.06525,0.0699999999999999,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.07,0.0504567269477487,0.07,0.07,0.07
IL,2030,-0.0075945667618843,-0.0075945667618843,-0.0222685625692269,0.0084478853581554,0.0084478853581554,0.0072462957303057,0.06,0.06,-0.0561012958406345,0.0050709818696231,0.0083940681694848,0.0478536389562956,-0.0514253828389418,0.0134761373439253,0.0002128865511445,-0.0716134230299436,-0.016482265965547,0.067,-0.0005178254461912,0.018734749717755,-0.0005178254461912,0.067,-0.0425478444977453,-0.016482265965547,0.0505622092376158,0.0333561940600732,0.0056371709710881,0.07,0.01070392910087,0.044463841423051
IL,2035,-0.0268535574072146,-0.0268535574072146,0.06,0.0027213543356112,0.0027213543356112,-0.0026870451805407,0.06,0.06,0.049909954029765,0.0519571023728563,-0.033979753039624,0.07,0.06,0.06,-0.0052455649868381,-0.061440054238658,-0.0207352438275764,-0.027836263627937,-0.0048396276281147,-0.0164386914015035,-0.0048396276281147,-0.0278362636279368,-0.0395876490331172,-0.0207352438275764,-0.017588686437697,0.0567629393582765,0.005407358774373,-0.0334289730970953,0.0361327658944152,0.0171442756729943
IL,2040,-0.0281910593391898,-0.0281910593391898,-0.0430723084253014,-0.0258859965705889,-0.0258859965705889,-0.0140953546046123,0.0496120067507208,0.0496120067507208,-0.07,-0.0193662657452724,0.0059314195191631,0.022376175870344,-0.0716150234272523,-0.0080804686768809,-0.0044130730528066,-0.0724259623139229,-0.0183820016222368,-0.0278362636279368,-0.0024483038010073,-0.0016443954261592,-0.0024483038010073,-0.027836263627937,-0.0439039819680798,-0.0183820016222368,-0.0273645716667752,0.0140616383972288,0.0023933901949841,-0.0337344069138222,0.0107060498995327,-0.0025961923606909
IL,2045,-0.0280342005806616,-0.0280342005806616,0.0398774920405126,-0.0045602245197927,-0.0045602245197927,-0.0041860883310346,0.0502403771898345,0.0502403771898345,0.07,-0.0193662657452724,0.0062315944316412,0.022376175870344,0.008886183896805,0.06,0.0001506049280982,-0.0724182777200657,-0.0183820016222368,-0.027836263627937,-0.0024483038010072,0.0031574854529683,-0.0024483038010072,-0.027836263627937,-0.0439001396711513,-0.0183820016222368,-0.0270760359836251,0.0567182290615852,-0.0040395573007334,-0.0348934019720008,0.0107060498995326,-0.0549324575701075
IL,2050,-0.023940098244749,-0.023940098244749,-0.08,-0.0223266355563972,-0.0223266355563972,-0.0126719515352164,0.06,0.06,-0.046473413086134,-0.0193662657452724,0.0163443273098076,0.022376175870344,-0.08,-0.08,-0.0027793775100519,-0.0721514661309599,-0.0183820016222368,-0.0100904707369386,-0.0024483038010073,0.0032322323123569,-0.0024483038010072,-0.0100904707369386,-0.0437667338765983,-0.0183820016222368,-0.008185087111882,-0.0523230330605176,-0.0067775651938569,-0.0193831794506314,0.0107060498995327,-0.044666050633626
IT,2025,-0.073,-0.073,-0.08,-0.07475,-0.07475,-0.055658098014834,-0.08,-0.08,0.0697023071589472,-0.0015697034615986,-0.07,-0.0379815926887494,-0.08,-0.08,-0.0729664617231795,-0.073,-0.073,-0.073,-0.0025551754153954,-0.073,-0.073,-0.073,-0.073,-0.073,-0.073,-0.07,-0.0644510445192751,-0.0695325740246745,-0.07,-0.0694627886398358
IT,2030,-0.0588450354146584,-0.0588450354146584,-0.08,-0.0474942493919928,-0.0474942493919928,-0.0054336966991159,-0.0099684786100444,-0.0099684786100444,0.0696738897858997,0.0038997033804122,0.0177501557842935,0.0076799153829955,-0.08,-0.08,0.0014058555216071,-0.0383802385014598,-0.072807789370699,-0.0318821846157918,0.067,-0.0123433311346709,-0.073,-0.0246336664333003,-0.0541901192507299,-0.072807789370699,-0.0507523170196757,-0.07,-0.0093912449802747,-0.013577880977162,-0.0698238486474377,-0.0389791265810811
IT,2035,-0.0345984988639486,-0.0345984988639486,0.06,0.0225057506080071,0.0225057506080071,-0.0054336966991159,-0.0099684786100444,-0.0099684786100444,0.0695979549246467,0.0038997033804122,-0.0356314318733137,0.0076799153829955,0.06,0.06,0.0014058555216071,-0.0383802385014598,0.0668547947840748,-0.0318821846157918,0.067,-0.0123433311346709,0.067,-0.0246336664333003,0.01580988074927,0.0668547947840748,-0.0507523170196757,-0.0453969583124965,-0.0149966470061717,-0.013577880977162,0.0698669267392894,-0.0389791265810811
IT,2040,-0.0284634196256274,-0.0284634196256274,0.06,0.0225057506080071,0.0225057506080071,-0.0054336966991159,-0.0099684786100444,-0.0099684786100444,0.0695979549246467,0.0038997033804122,-0.0356314318733137,0.0066962726695025,0.06,0.06,0.0014058555216071,-0.0383802385014598,0.0668547947840748,-0.0318821846157918,0.0626990371647676,-0.0123433311346709,0.067,-0.0246336664333003,0.01580988074927,0.0668547947840748,-0.0507523170196757,0.07079195520265892e-05,-0.0149966470061717,-0.013577880977162,0.0698669267392894,-0.0389791265810811
IT,2045,0.0137747660388808,0.0137747660388808,0.06,0.0225057506080071,0.0225057506080071,-0.0054336966991159,-0.0099684786100444,-0.0099684786100444,0.0695979549246467,0.0038997033804122,-0.0356314318733137,0.002963755241771,0.06,0.06,0.0014058555216071,-0.0383802385014598,0.0668547947840748,-0.0318821846157918,0.0463786613633517,-0.0123433311346709,0.067,-0.0246336664333003,0.01580988074927,0.0668547947840748,-0.0507523170196757,2.018201849220794e-05,-0.0149966470061717,-0.013577880977162,0.0698669267392894,-0.0389791265810811
IT,2050,0.0344320619444705,0.0344320619444705,0.06,0.0225057506080071,0.0225057506080071,-0.0054336966991159,-0.0099684786100444,-0.0099684786100444,0.0695979549246467,0.0038997033804122,-0.0356314318733137,0.0007209426791038,0.06,0.06,0.0014058555216071,-0.0383802385014598,0.0668547947840748,-0.0318821846157918,0.0365719974740123,-0.0123433311346709,0.067,-0.0246336664333003,0.01580988074927,0.0668547947840748,-0.0507523170196757,2.018201849220794e-05,-0.0149966470061717,-0.013577880977162,0.0698669267392894,-0.0389791265810811
JM,2025,-0.073,-0.073,-0.08,-0.0647312187510008,-0.0647312187510008,-0.07,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.08,0.06,-0.038,-0.073,-0.073,-0.073,-0.073,-0.0329248750040031,-0.073,-0.073,-0.073,-0.073,-0.073,-0.07,-0.069237398390828,-0.07,-0.07,-0.07
JM,2030,-0.0360742455675456,-0.0360742455675456,-0.0386655036018847,0.0042694305454581,0.0042694305454581,0.027359258556824,-0.0189957664625416,-0.0189957664625416,-0.07,0.07,0.0203558753307657,0.07,0.0155384337624567,0.06,-0.003,0.0583294161380175,-0.0519371620898808,-0.073,-0.003,0.019160832420683,0.0553784559986926,-0.073,0.005712978164586,-0.0519371620898808,-0.0715,-0.0207349513622918,-0.0377781390429058,-0.07,-0.0162330515172101,-0.0002265511358242
JM,2035,-0.028633565086416,-0.028633565086416,0.059491573147032,0.030671602284242,0.030671602284242,0.0532580929718318,-0.0137638915238863,-0.0137638915238863,0.07,0.0578048138525507,0.059505242255769,0.07,0.06,0.06,0.0121251406700569,0.0583294161380175,-0.0439256015742631,-0.041099366869596,-0.0030986329943934,0.0219548032544933,0.0552740649623759,-0.0145424590799009,0.0056659747817335,-0.0439256015742631,-0.055549683434798,0.0271486232941932,-0.0333429365909291,-0.07,-0.0137652054279567,-0.0001835637035644
JM,2040,-0.0211478925749307,-0.0211478925749307,0.0118458787717981,0.0472481547695278,0.0472481547695278,0.0315518071612973,-0.0161783665504975,-0.0161783665504975,0.0352653620738089,-0.0326427968061525,0.0591585766355302,-0.007553759693185,0.06,0.06,-0.0101845090591307,0.0041482998382522,-0.04383987231559,0.0556129188973287,-0.003,0.0066141630794189,0.0553784559986926,0.067,-0.0213775799852965,-0.04383987231559,-0.0071935405513356,0.0051231504612378,-0.048529497340573,-0.0338623481310641,-0.0136744329805675,-0.0003935705332415
JM,2045,-0.0209646551597622,-0.0209646551597622,-0.0020985796782246,0.0457713785431821,0.0457713785431821,0.0635649851434543,-0.0161874592576203,-0.0161874592576203,0.0388520683530322,-0.0326427968061525,0.0591572711223567,-0.007553759693185,0.0541459227657207,0.06,-0.0099019490888496,0.0041482998382521,-0.04383987231559,0.0556129188973287,-0.003,0.0065611354083151,0.0553784559986926,0.067,-0.0213775799852966,-0.04383987231559,-0.0071935405513356,-0.0062744822022488,-0.0469898428761128,-0.0338623481310642,-0.0136744329805675,0.0004315730777185
JM,2050,-0.0208773073498865,-0.0208773073498865,-0.0264373516224545,0.0393471379360728,0.0393471379360728,0.0230609143763942,-0.0161874592576203,-0.0161874592576203,0.0360901538582638,-0.0326427968061525,0.0591572711223567,-0.0075537596931849,0.0284489603372837,0.06,-0.0101823128900452,0.0041482998382522,-0.04383987231559,0.0556129188973287,-0.003,0.0065611354083152,0.0553784559986926,0.067,-0.0213775799852965,-0.04383987231559,-0.0071935405513356,-0.00050701591303,-0.0490105737052496,-0.0338623481310641,-0.0136744329805675,-0.0007021185337035
JP,2025,-0.073,-0.073,0.0288078960802917,-0.0156488748322039,-0.0156488748322039,-0.0184131240920395,0.06,0.06,-0.07,0.0182520182795524,-0.0223961744773021,-0.07,0.056662412368394,0.0381062920812331,0.0669305315097954,-0.073,-0.073,-0.073,-0.073,0.0267420883027899,-0.073,-0.073,-0.073,-0.073,-0.073,0.07,0.021494383934197,-0.07,-0.07,-0.07
JP,2030,0.033112168300534,0.033112168300534,0.06,0.031790967653353,0.031790967653353,0.0128828780048865,0.06,0.06,0.0046785309245569,0.07,-0.0038459558646916,0.067972266645947,0.06,0.06,0.0669305315097954,0.0555394886315666,-0.0576137056966603,-0.009252773131702,-0.003,0.053667209407935,0.0208491623852581,-0.0073525011797811,0.0277697443157833,-0.0576137056966603,0.0303736134341489,0.07,0.0606974918041711,-0.0392626304501158,0.0237610922070856,-0.0290063393238563
JP,2035,0.0175362945168527,0.0175362945168527,-0.01,0.0142909676533529,0.0142909676533529,-0.0132338728712717,0.06,0.06,0.0046785309245568,-0.0174018865295209,0.0187153399165946,0.0080817425315721,-0.01,-0.08,0.0669305315097954,-0.0379157540705209,-0.0576137056966603,-0.009252773131702,-0.003,0.053667209407935,0.0208491623852581,-0.0073525011797811,-0.0189578770352604,-0.0576137056966603,0.0303736134341489,0.07,0.0339569569569961,-0.0392626304501158,0.0237610922070856,0.0116912619887448
JP,2040,-0.0524637054831472,-0.0524637054831472,-0.08,-0.0327104004474308,-0.0327104004474308,-0.0390273108252519,-0.08,-0.08,0.0046785309245569,-0.0174018865295209,-0.028888485606103,0.0080817425315721,-0.08,-0.08,-0.073,-0.037915754070521,-0.0576137056966602,-0.009252773131702,-0.003,-0.0643382629952004,0.0208491623852581,-0.0073525011797811,-0.0189578770352605,-0.0576137056966602,-0.039626386565851,0.0656990371647676,-0.0575374269772009,-0.0392626304501158,0.0237610922070856,0.0116912619887448
JP,2045,-0.0524637054831472,-0.0524637054831472,-0.08,-0.0327104004474308,-0.0327104004474308,-0.0390273108252519,-0.08,-0.08,0.0046785309245569,-0.0174018865295209,-0.0288884856061031,0.0080817425315721,-0.08,-0.08,-0.073,-0.0379157540705209,-0.0576137056966603,-0.009252773131702,-0.003,-0.0643382629952004,0.0208491623852581,-0.0073525011797811,-0.0189578770352604,-0.0576137056966603,-0.039626386565851,0.0493786613633517,-0.0575374269772008,-0.0392626304501158,0.0237610922070856,0.0116912619887447
JP,2050,-0.0524637054831472,-0.0524637054831472,-0.08,-0.0327104004474308,-0.0327104004474308,-0.0390273108252519,-0.08,-0.08,0.0046785309245568,-0.0174018865295209,-0.028888485606103,0.0080817425315721,-0.08,-0.08,-0.073,-0.037915754070521,-0.0576137056966603,-0.009252773131702,-0.003,-0.0643382629952004,0.0208491623852581,-0.0073525011797811,-0.0189578770352605,-0.0576137056966603,-0.039626386565851,0.0395719974740123,-0.0575374269772009,-0.0392626304501158,0.0237610922070856,0.0116912619887447
JE,2025,-0.0343193852794141,-0.0343193852794141,-0.08,-0.0328390216048586,-0.0328390216048586,0.0191662112417469,-0.0349703782191487,-0.0349703782191487,0.0085035797361553,-0.045526768007081,0.009446664714325,-0.045526768007081,-0.08,-0.08,-0.0095625098822869,-0.073,-0.0147212913630073,-0.0152368644752351,-0.0150634123456437,-0.0210558095985556,-0.0150634123456437,-0.0152368644752351,-0.073,-0.0147212913630073,-0.0152368644752351,0.0352943611144639,-0.0243353519502416,-0.0122368644752351,-0.0118353316905527,-0.0128454010949051
JE,2030,-0.0110398505302409,-0.0110398505302409,-0.08,-0.022629326899361,-0.022629326899361,-0.0269070023283674,-0.0098295375535836,-0.0098295375535836,0.0031759570258936,-0.0010166592549912,-0.0379031226402932,-0.0010166592549912,-0.08,-0.08,-0.0064653532354256,-0.0617990868587114,-0.002422055851672,-0.0038535401941032,-0.0025139870919111,-0.0041497803114298,-0.0025139870919111,-0.0038535401941032,-0.0306565369753113,-0.002422055851672,-0.0018415388738433,0.0458340755536839,-0.0390891811622889,-0.0008535401941032,0.0005473004015815,-0.0006874992167676
JE,2035,-0.0124458911824225,-0.0124458911824225,-0.08,-0.0183046344887641,-0.0183046344887641,-0.0179055661625151,-0.01,-0.01,-0.003879424651512,-0.001615873495658,-0.0380670960763844,-0.001615873495658,-0.0645301489929428,-0.045,-0.0026414505824346,-0.0623636418092096,-0.0040593507773363,-0.0032100911864965,-0.0042065515572098,-0.0012717462184073,-0.0042065515572098,-0.0032100911864965,-0.0317850966832097,-0.0040593507773363,-0.0016050455932482,0.0458340755536839,-0.0393850498753854,-0.0002100911864965,-0.0011084177039608,0.0006857737256277
JE,2040,-0.010883012901122,-0.010883012901122,0.06,0.0136466220655026,0.0136466220655026,-0.0256121619603242,-0.0090481888974143,-0.0090481888974143,0.0137063810918697,-0.0008162276147089,-0.0371515176584874,-0.0008162276147089,0.06,0.06,-0.0058400867013115,-0.0616102484315206,-0.0026190521118965,-0.0025457706646441,-0.0022875927552583,-0.0005801483180868,-0.0022875927552583,-0.0025457706646441,-0.0304489205933894,-0.0026190521118965,-0.0007969797810292,0.0430179233316321,-0.0385171119026164,0.0004542293353558,0.0004914343403162,-0.0015514060751172
JE,2045,-0.0117920612759729,-0.0117920612759729,0.06,0.0044458414416423,0.0044458414416423,-0.0175427738667194,-0.0090481888974143,-0.0090481888974143,-0.0214585328725006,-0.001321967171562,-0.0371515176584875,-0.001321967171562,0.025,0.06,-0.0021292976250528,-0.0620867353891178,-0.0030684776108874,-0.0038218679746195,-0.0027561574533384,-0.0006386088054724,-0.0027561574533384,-0.0038218679746195,-0.0309214464212281,-0.0030684776108874,-0.0014350284360169,0.0323317899381091,-0.0386728555780445,-0.0008218679746195,3.562910829553919e-05,5.030259467331266e-05
JE,2050,-0.0109703642424824,-0.0109703642424824,0.06,0.0133922351292609,0.0133922351292609,-0.0210696165479738,-0.0086754190321051,-0.0086754190321051,-0.0161164860892557,0.0009119608823586,-0.0367929380594553,0.0009119608823586,0.06,0.06,-0.0031913885081028,-0.0599820204869913,-0.003102548524783,-0.0030151115197921,-0.0029882862827472,-0.0004276616804167,-0.0029882862827473,-0.0030151115197921,-0.0299851533848693,-0.003102548524783,-0.0008452652759486,0.0259106560290581,-0.0377414337751084,-0.07511151979216585e-05,-6.446111077113015e-05,0.0004517990123819
JO,2025,0.0299189412830929,0.0299189412830929,0.06,0.06525,0.06525,0.07,0.06,0.06,0.07,-0.07,0.07,0.0566191605123852,0.06,0.06,0.032,-0.0442431761507211,0.067,0.067,0.067,0.067,0.067,0.067,-0.0442431761507211,0.067,0.067,0.07,0.0093493577725018,0.07,0.07,0.07
JO,2030,0.0110765633423921,0.0110765633423922,0.06,0.0384104462146729,0.0384104462146729,-0.0154743745494251,0.014532678154381,0.014532678154381,-0.07,-0.0699727537309051,-0.0227336609228094,0.0651000569635597,0.06,0.06,-0.0099793550304174,0.0131306155722488,-0.0262548553423561,0.067,-0.003,0.0296417848586918,-0.003,0.067,-0.0050621198850536,-0.0262548553423561,0.0420139572830517,0.0566507570544097,0.0356659861820962,0.07,-0.0085952999276447,-0.0039505538016337
JO,2035,-0.024694065016076,-0.024694065016076,0.06,-0.0007005381015139,-0.0007005381015139,-0.030364952853922,-0.0191464251542018,-0.0191464251542018,-0.07,-0.0699727537309051,0.030426787422899,0.0651000569635597,0.06,0.06,0.0166008691424367,0.0062634034951133,-0.0262548553423561,-0.073,-0.003,0.0131978475939441,-0.003,-0.073,-0.0084957259236214,-0.0262548553423561,-0.0447022436409089,0.0566507570544097,0.0240327516380533,-0.07,-0.0085952999276447,-0.0039505538016337
JO,2040,-0.024669603577693,-0.024669603577693,-0.08,-0.0357005381015139,-0.0357005381015139,-0.0303649528539221,-0.0191464251542018,-0.0191464251542018,-0.07,-0.0699727537309051,0.030426787422899,0.061210169080759,-0.08,-0.08,0.0166008691424367,0.0062634034951133,-0.0262548553423561,-0.073,-0.003,0.0131978475939441,-0.003,-0.073,-0.0084957259236214,-0.0262548553423561,-0.0447022436409089,0.0491062427565959,0.0232895482473068,-0.07,-0.0085952999276447,-0.0039505538016337
JO,2045,-0.0013121772145396,-0.0013121772145396,-0.08,-0.0007005381015139,-0.0007005381015139,-0.0303649528539221,-0.0191464251542019,-0.0191464251542019,-0.07,-0.0699727537309051,0.030426787422899,0.046449652772031,-0.08,-0.08,0.0166008691424368,0.0062634034951133,-0.0262548553423561,0.067,-0.003,0.0131978475939441,-0.003,0.067,-0.0084957259236214,-0.0262548553423561,0.0252977563590909,0.0363869632642134,0.0204693986439414,0.07,-0.0085952999276447,-0.0039505538016337
JO,2050,-0.0012884587072266,-0.0012884587072266,-0.08,-0.0007005381015139,-0.0007005381015139,-0.030364952853922,-0.0191464251542019,-0.0191464251542019,-0.07,-0.0699727537309051,0.030426787422899,0.0375802845642075,-0.08,-0.08,0.0166008691424367,0.0062634034951134,-0.0262548553423561,0.067,-0.003,0.0131978475939441,-0.003,0.067,-0.0084957259236213,-0.0262548553423561,0.025297756359091,0.0287441429998943,0.0187748139349632,0.07,-0.0085952999276447,-0.0039505538016337
KZ,2025,0.0076883450545231,0.0076883450545231,0.06,0.0314023649855014,0.0314023649855014,-0.0220737644379418,0.06,0.06,0.07,0.0696874556302332,0.07,-0.07,0.06,0.06,0.067,0.0290650351635695,-0.073,0.067,0.0372004334449298,-0.038590973502924,0.0372004334449299,0.067,0.0290650351635695,-0.073,0.067,0.07,0.0698302831078189,0.0653921500281931,-0.07,0.07
KZ,2030,0.0403231879347889,0.0403231879347889,0.0066243242628456,0.0031594633178351,0.0031594633178351,-0.0087167799089592,0.06,0.06,0.07,0.0633271213670511,-0.0289033217827047,-0.07,0.06,0.06,0.0513445580171691,0.0396909084241179,-0.0658799209285977,0.067,-0.073,-0.0413621467286594,-0.073,0.067,-0.015154545787941,-0.0658799209285977,0.0673553761554151,-0.0075476301890075,0.038173741116953,0.07,-0.0619007068217227,0.0146336915056252
KZ,2035,0.0031563860561329,0.0031563860561328,0.019239402065876,-0.0092769177549252,-0.0092769177549252,-0.03558678101798,0.0169329055850372,0.0169329055850372,0.0641316003890486,0.0633271213670513,-0.07,-0.07,0.06,0.06,-0.0010735438478572,-0.0028818867312548,-0.073,0.067,-0.073,-0.0413621467286594,-0.073,0.0172544757089585,-0.0364409433656274,-0.073,0.0381573686683242,0.0,-0.0026397960877248,0.0572027000219749,-0.07,0.012804831727009
KZ,2040,0.0405669571330881,0.0405669571330881,0.0211696456092115,-0.0095199056676155,-0.0095199056676155,-0.0383689779945215,0.06,0.06,0.0658793212264033,0.0633271213670511,-0.0279826501685155,-0.07,0.06,0.06,0.0523042290996272,0.0404288888706132,-0.0658799209285977,0.0626990371647676,-0.073,-0.0423340983794206,-0.073,0.0172544757089585,-0.0147855555646933,-0.0658799209285977,0.0657110291958127,0.0,0.0387569349131132,0.0572027000219749,-0.0619007068217227,0.0142409966635767
KZ,2045,-0.0495544202461437,-0.0495544202461437,0.0176306864575407,0.0238826422838926,0.0238826422838926,-0.0396318962530569,-0.08,-0.08,0.0443746492926332,0.0633271213670511,-0.07,0.0,0.06,0.06,-0.0636468879544688,-0.0607051828402143,-0.073,0.0463786613633517,0.0642983464841636,-0.0460222530575515,0.0642983464841636,0.0172544757089585,-0.0653525914201071,-0.073,-0.0118106693183241,0.0,-0.0461620120653981,0.0572027000219749,-0.07,0.0094449886933671
KZ,2050,0.0370086548114616,0.0370086548114616,0.06,-0.0069897044717606,-0.0069897044717606,-0.0359431096179807,0.06,0.06,0.0408474523181946,0.0633271213670511,0.0699274639024027,0.0,0.06,0.06,0.0646371532559292,0.0413598523233553,-0.0658799209285977,0.0365719974740123,-0.073,-0.032213293596001,-0.073,0.0172544757089585,-0.0143200738383223,-0.0658799209285977,0.0532859987370061,-0.0366650094358518,0.0630325415494189,0.0572027000219749,-0.0596982529075496,0.0246158897674097
KE,2025,0.067,0.067,0.06,0.06525,0.06525,0.0699457467008609,0.06,0.06,-0.0602018766012584,0.07,-0.07,0.0698926961152871,0.06,0.06,0.0651734571960861,0.067,0.0669999999999999,0.067,0.067,0.067,0.067,0.067,0.067,0.0669999999999999,0.067,0.07,0.0522672347411649,0.07,0.0699999999999999,0.07
KE,2030,0.0537036814007844,0.0537036814007844,-0.0235353797492655,-0.0227846984851281,-0.0227846984851281,0.0401622913197845,0.0203309144848222,0.0203309144848222,0.0587796660535858,0.0087528985026086,0.07,0.0505412311540371,-0.0670458189919819,-0.0774444551158129,0.0478464228738247,0.067,0.0610481643827584,-0.0031144258576436,-0.0201163428861858,-0.000862206204701,-0.0201163428861859,-0.0031144258576436,0.0666172249684492,0.0610481643827584,0.0149898426064019,-0.0398825965877429,0.0425359663191366,-0.0001144258576436,-0.0071341237265007,-0.0004107921295371
KE,2035,0.0551047545761999,0.0551047545761999,-0.08,-0.0338340448920773,-0.0338340448920773,0.0486243202138749,-0.0236254067300639,-0.0236254067300639,-0.0587796660535858,0.0590646467344809,-0.0032289748966171,0.0505412311540371,-0.08,-0.08,0.0073236543281058,0.067,0.0571959765012094,-0.00356744904401,0.0014360467474562,-0.0532047772717558,0.0014360467474562,-0.0035674490440099,0.0685,0.0571959765012094,-0.0072737718015239,0.0,0.0214815813930375,-0.0005674490440099,0.0056937744984943,0.0010476908607789
KE,2040,0.0546519040682601,0.0546519040682601,0.06,0.0027202012297866,0.0027202012297866,0.0486318603395155,-0.0236586612209801,-0.0236586612209801,-0.07,0.0373733723128664,-0.07,0.0505412311540371,0.06,0.06,-0.0157975675159879,0.0626990371647676,0.0571959765012094,-0.001983589256416,0.0139208559722312,-0.0610564617966687,0.0139208559722312,-0.001983589256416,0.0663495185823838,0.0571959765012094,-0.0064985137450217,0.0,0.0065135529316822,0.0010164107435839,0.0173847130929085,0.0011083501294949
KE,2045,0.0518633310369677,0.0518633310369677,0.06,0.0219338672927704,0.0219338672927704,-0.014393576493294,-0.08,-0.08,-0.07,-0.0141847024945775,0.07,0.0505412311540371,0.06,0.06,-0.0247321304664292,0.0463786613633517,0.0571959765012094,-0.0023946516427548,0.0427376038165057,-0.0126074830026691,0.0427376038165057,-0.0023946516427548,0.0581893306816758,0.0571959765012094,-0.0361973258213774,0.07,0.0263658233258561,0.0006053483572451,0.0443690925473892,-0.000190037330208
KE,2050,0.0241665879381996,0.0241665879381996,-0.08,-0.0255995973485799,-0.0255995973485799,0.0088307781821067,0.06,0.06,0.0587796660535858,-0.07,0.07,-0.0354601175110202,-0.08,-0.08,0.0570629418128976,0.0365719974740123,0.022695453281218,-0.0035400112289415,-0.0537334491593736,0.0348750709939954,-0.0537334491593737,-0.0035400112289415,0.0331692666362555,0.022695453281218,0.0332299943855292,-0.0697167116278861,0.0487987701050783,-0.0005400112289415,-0.0430522205918411,-0.000656933208369
KI,2025,0.067,0.067,0.0561655145102371,0.0647534018547105,0.0647534018547105,0.07,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.067,0.067,0.067,0.067,0.067,0.0650136074188423,0.067,0.067,0.067,0.067,0.067,0.07,0.07,0.07,0.07,0.07
KI,2030,-0.0152482108807926,-0.0152482108807926,-0.0018014070113156,-0.001388772719355,-0.001388772719355,0.0051880541005779,-0.0191269293520073,-0.0191269293520073,0.0154640529661366,-0.0377038763625465,0.0419095747755572,-0.035384058238555,0.0110421885327996,-0.01,-0.0058182723208557,-0.0692447616331429,-0.0154488587465034,-0.0026230289455327,-0.0021921447210496,-0.0117821057436373,-0.0021921447210496,-0.0026230289455327,-0.0411708515090861,-0.0154488587465034,-0.00587497914877,0.0143895288527097,-0.0059698202849336,0.0003769710544672,-0.0124488587465034,0.0001369775510267
KI,2035,-0.0214226800942046,-0.0214226800942046,-0.0220832826960179,-0.006569521562383,-0.006569521562383,0.0019804711842569,-0.0200225313657176,-0.0200225313657176,0.0221416809150269,-0.0403831606349367,0.0409678433460586,-0.0380698014917743,-0.0094980610575814,-0.0301169450401423,-0.0118132090136806,-0.0718445806108622,-0.0155167121515748,-0.0026207509444587,-0.0024509683222994,-0.0117083059251927,-0.0024509683222994,-0.0026207509444587,-0.0425983748063145,-0.0155167121515748,-0.0063216411550881,0.0143895288527097,-0.0115058699480606,0.0003792490555412,-0.0125167121515748,0.0002775021625811
KI,2040,-0.0218432897946166,-0.0218432897946166,-0.0234274199349834,-0.0074728052257813,-0.0074728052257813,0.0073209065633411,-0.0181012765229204,-0.0181012765229204,0.0135187927045569,-0.0408981901657551,0.0429880554959208,-0.0385860726100944,-0.0108593214657054,-0.0314501518590301,-0.0023658670428463,-0.0723443348034672,-0.0158024735940807,-0.0039766087831945,-0.0034137027468247,-0.0116415879074006,-0.0034137027468247,-0.0039766087831945,-0.0433229312045362,-0.0158024735940807,-0.0060389426530574,0.0143895288527097,-0.0029936565590438,-0.0009766087831945,-0.0128024735940807,-0.000305040988661
KI,2045,-0.0217227333810373,-0.0217227333810372,-0.0018014070113156,-0.0021384214091656,-0.0021384214091656,0.0035565759481114,-0.0169965519149287,-0.0169965519149287,0.0137654441932855,-0.0412903369868224,0.0441496807137744,-0.0389791647839282,0.0110421885327996,-0.01,-0.0120770814956339,-0.0727248508830668,-0.0175491660489438,-0.0022671323869538,-0.0058043669673206,-0.0115243748151876,-0.0058043669673206,-0.0022671323869538,-0.0446919139210478,-0.0175491660489438,-0.0046318421509412,0.0143895288527097,-0.0116186157531625,0.0007328676130461,-0.0145491660489438,0.0003231788723971
KI,2050,-0.021296412386163,-0.021296412386163,-0.0179660987616519,-0.0058152960547439,-0.0058152960547439,0.0110334973846489,-0.0192021266660317,-0.0192021266660317,0.0119991756618153,-0.0410662593938809,0.0418305043034653,-0.0387545470046049,-0.0053284276895408,-0.0260332417271264,0.0072259066141622,-0.0725074192411115,-0.0141835516786679,-0.0032637673882076,-0.0025689496672023,-0.012100039474025,-0.0025689496672023,-0.0032637673882076,-0.0429879652026962,-0.0141835516786679,-0.0062329470271196,0.0143895288527097,0.0054964942336851,-0.0002637673882076,-0.0111835516786679,-5.295534917335957e-05
KR,2025,-0.073,-0.073,-0.08,-0.07475,-0.07475,-0.07,-0.08,-0.08,-0.07,-0.0699918715435889,-0.0646161575666461,-0.07,-0.08,-0.08,-0.073,-0.073,-0.073,-0.073,-0.073,-0.073,-0.073,-0.073,-0.073,-0.073,-0.073,-0.0699999999999999,-0.0698779894613101,-0.0699999999999999,-0.07,-0.07
